Format Version,1.24,Take Name,Take 2024-02-14 04.49.57 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-02-14 04.49.57.671 PM,Capture Start Frame,718672,Total Frames in Take,4534,Total Exported Frames,4534,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001
,ID,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
2598,21.650000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2599,21.658333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2600,21.666667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2601,21.675000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2602,21.683333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2603,21.691667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2604,21.700000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2605,21.708333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2606,21.716667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2607,21.725000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2608,21.733333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2609,21.741667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2610,21.750000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2611,21.758333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2612,21.766667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2613,21.775000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2614,21.783333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2615,21.791667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2616,21.800000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2617,21.808333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2618,21.816667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2619,21.825000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2620,21.833333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2621,21.841667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2622,21.850000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2623,21.858333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2624,21.866667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2625,21.875000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2626,21.883333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2627,21.891667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2628,21.900000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2629,21.908333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2630,21.916667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2631,21.925000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2632,21.933333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2633,21.941667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2634,21.950000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2635,21.958333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2636,21.966667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2637,21.975000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2638,21.983333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2639,21.991667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2640,22.000000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2641,22.008333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2642,22.016667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2643,22.025000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2644,22.033333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2645,22.041667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2646,22.050000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2647,22.058333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2648,22.066667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2649,22.075000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2650,22.083333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2651,22.091667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2652,22.100000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2653,22.108333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2654,22.116667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2655,22.125000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2656,22.133333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2657,22.141667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2658,22.150000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2659,22.158333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2660,22.166667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2661,22.175000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2662,22.183333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2663,22.191667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2664,22.200000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2665,22.208333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2666,22.216667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2667,22.225000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2668,22.233333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2669,22.241667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2670,22.250000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2671,22.258333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2672,22.266667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2673,22.275000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2674,22.283333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2675,22.291667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2676,22.300000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2677,22.308333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2678,22.316667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2679,22.325000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2680,22.333333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2681,22.341667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2682,22.350000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2683,22.358333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2684,22.366667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2685,22.375000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2686,22.383333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2687,22.391667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2688,22.400000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2689,22.408333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2690,22.416667,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2691,22.425000,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2692,22.433333,-0.107986,0.977235,-0.175514,-0.050459,-37.159603,-288.270782,-1303.706787
2693,22.441667,-0.185891,0.751358,-0.631653,-0.043817,159.958862,-785.735046,-807.656982
2694,22.450000,-0.187478,0.747378,-0.635838,-0.044589,162.212936,-786.949341,-799.877136
2695,22.458333,-0.187335,0.744755,-0.638880,-0.045588,162.281693,-788.121033,-794.133057
2696,22.466667,-0.188037,0.743232,-0.640358,-0.046798,162.541626,-788.713013,-791.289978
2697,22.475000,-0.185681,0.743810,-0.640270,-0.048208,159.036041,-789.481812,-791.088989
2698,22.483333,-0.186069,0.743427,-0.640423,-0.050531,157.407440,-789.979126,-790.643433
2699,22.491667,-0.186634,0.743224,-0.640302,-0.052909,155.806458,-790.358337,-790.672607
2700,22.500000,-0.186452,0.743043,-0.640478,-0.053942,154.962769,-790.641907,-790.342102
2701,22.508333,-0.185887,0.742346,-0.641424,-0.054251,154.740952,-791.037048,-788.755432
2702,22.516667,-0.183959,0.740455,-0.644122,-0.054696,153.627243,-792.094971,-783.855652
2703,22.525000,-0.179368,0.738705,-0.647463,-0.054171,151.048203,-793.548706,-777.746643
2704,22.533333,-0.176896,0.736545,-0.650622,-0.053863,150.387558,-794.571594,-772.187805
2705,22.541667,-0.174786,0.734610,-0.653430,-0.053177,150.352692,-795.346375,-767.362732
2706,22.550000,-0.173009,0.732730,-0.656004,-0.053226,149.644058,-796.088928,-762.703796
2707,22.558333,-0.172628,0.731387,-0.657599,-0.053253,150.071762,-796.419800,-760.013855
2708,22.566667,-0.173076,0.730144,-0.658867,-0.053181,151.188553,-796.501831,-757.931091
2709,22.575000,-0.174095,0.728856,-0.660025,-0.053167,152.777496,-796.470825,-756.054871
2710,22.583333,-0.175556,0.726959,-0.661704,-0.053466,154.683868,-796.472961,-753.235535
2711,22.591667,-0.176730,0.725131,-0.663462,-0.052631,157.531982,-796.285583,-750.464111
2712,22.600000,-0.176928,0.723413,-0.665392,-0.051226,160.006134,-796.204224,-747.404968
2713,22.608333,-0.175972,0.720965,-0.668315,-0.050971,160.384598,-796.577942,-742.104858
2714,22.616667,-0.174937,0.717971,-0.671772,-0.051346,160.328537,-797.059143,-735.762268
2715,22.625000,-0.174204,0.716420,-0.673670,-0.050627,161.024780,-797.095276,-732.394226
2716,22.633333,-0.174189,0.714804,-0.675373,-0.050838,161.600922,-797.094971,-729.395264
2717,22.641667,-0.173777,0.713495,-0.676894,-0.050402,162.351288,-796.988098,-726.851074
2718,22.650000,-0.172931,0.711229,-0.679439,-0.051086,161.814407,-797.168640,-722.125977
2719,22.658333,-0.169541,0.709254,-0.682323,-0.051483,159.026520,-797.582153,-716.843018
2720,22.666667,-0.167072,0.707961,-0.684332,-0.050666,158.026642,-797.772156,-713.361938
2721,22.675000,-0.162582,0.706749,-0.686716,-0.049941,154.995941,-798.197144,-709.047974
2722,22.683333,-0.158292,0.706624,-0.687981,-0.048038,153.064026,-798.328857,-706.999573
2723,22.691667,-0.153319,0.707537,-0.688361,-0.045209,151.272446,-798.347229,-706.852417
2724,22.700000,-0.147148,0.708069,-0.689198,-0.044635,146.148239,-798.776062,-705.514832
2725,22.708333,-0.143887,0.709826,-0.688087,-0.044508,142.968781,-798.980530,-707.824463
2726,22.716667,-0.141545,0.710716,-0.687359,-0.048846,136.289917,-799.468506,-708.736755
2727,22.725000,-0.139770,0.712304,-0.685730,-0.053484,129.656052,-799.760010,-711.367676
2728,22.733333,-0.140328,0.713831,-0.683637,-0.058259,125.172821,-799.724060,-714.810547
2729,22.741667,-0.140627,0.713951,-0.682939,-0.063973,119.757248,-799.823242,-715.286865
2730,22.750000,-0.140798,0.713020,-0.683438,-0.068484,115.646713,-799.834290,-713.650818
2731,22.758333,-0.140168,0.709910,-0.686335,-0.072971,111.778999,-799.852600,-707.457153
2732,22.766667,-0.140719,0.706385,-0.689552,-0.075745,110.743378,-799.604675,-700.598938
2733,22.775000,-0.140881,0.703063,-0.692769,-0.076983,110.972145,-799.088745,-694.145203
2734,22.783333,-0.138840,0.699184,-0.697029,-0.077567,109.603012,-798.567017,-685.531921
2735,22.791667,-0.137374,0.695984,-0.700569,-0.077055,109.978943,-797.793213,-678.905151
2736,22.800000,-0.136224,0.692750,-0.703896,-0.077911,108.962990,-797.103760,-671.929382
2737,22.808333,-0.139533,0.689614,-0.705962,-0.081126,109.762093,-796.241516,-666.638428
2738,22.816667,-0.137947,0.688876,-0.706995,-0.081109,108.480705,-795.584656,-664.595337
2739,22.825000,-0.129846,0.689885,-0.707871,-0.078212,103.331635,-795.127747,-664.049805
2740,22.833333,-0.130473,0.690992,-0.706447,-0.080250,101.692154,-794.597107,-666.486084
2741,22.841667,-0.132779,0.693416,-0.703277,-0.083335,99.683250,-794.099609,-671.647583
2742,22.850000,-0.127592,0.698331,-0.699407,-0.082969,93.751205,-793.644958,-680.147827
2743,22.858333,-0.123340,0.701685,-0.696556,-0.085061,86.547928,-793.050110,-685.742065
2744,22.866667,-0.118795,0.705583,-0.693500,-0.084255,81.405060,-792.490723,-691.969849
2745,22.875000,-0.113723,0.706574,-0.693136,-0.085926,74.454666,-791.873840,-692.554443
2746,22.883333,-0.103487,0.707141,-0.694303,-0.084768,65.238312,-791.267334,-690.684814
2747,22.891667,-0.093905,0.706524,-0.696422,-0.083683,56.795971,-790.528564,-686.785889
2748,22.900000,-0.084780,0.705281,-0.698922,-0.083057,48.483616,-789.716431,-682.010925
2749,22.908333,-0.072695,0.703307,-0.702425,-0.081686,38.004490,-788.537476,-675.491882
2750,22.916667,-0.070101,0.701503,-0.704111,-0.084892,32.321060,-787.627808,-670.910889
2751,22.925000,-0.059999,0.699325,-0.707179,-0.085104,22.151176,-786.132568,-664.836243
2752,22.933333,-0.051445,0.697244,-0.709965,-0.084583,14.138833,-784.612244,-659.478760
2753,22.941667,-0.044657,0.695149,-0.712526,-0.084150,7.797904,-783.026001,-654.501160
2754,22.950000,-0.036555,0.694138,-0.714157,-0.082561,0.965409,-781.399231,-651.596741
2755,22.958333,-0.029853,0.692140,-0.716473,-0.081956,-5.081843,-779.649109,-647.371155
2756,22.966667,-0.021378,0.689000,-0.719714,-0.082663,-14.074560,-777.431641,-640.856750
2757,22.975000,-0.013208,0.687887,-0.721099,-0.081563,-21.670216,-775.718689,-638.218384
2758,22.983333,-0.004853,0.686668,-0.722452,-0.080796,-29.700577,-773.846619,-635.650085
2759,22.991667,0.001258,0.686643,-0.722548,-0.080272,-35.767666,-772.304382,-635.645447
2760,23.000000,0.007149,0.688179,-0.721052,-0.080267,-42.425755,-770.983948,-638.625610
2761,23.008333,0.012483,0.689245,-0.719710,-0.082484,-50.242210,-769.175293,-641.077515
2762,23.016667,0.013492,0.691973,-0.716692,-0.085698,-54.993523,-768.083618,-646.333557
2763,23.025000,0.016695,0.692677,-0.715524,-0.089136,-61.878139,-766.213623,-647.967407
2764,23.033333,0.018024,0.693260,-0.714502,-0.092484,-66.731461,-764.563293,-649.196411
2765,23.041667,0.020631,0.694757,-0.712943,-0.092728,-70.259422,-763.352783,-652.103882
2766,23.050000,0.024710,0.693575,-0.713927,-0.093019,-74.925575,-761.572510,-649.955322
2767,23.058333,0.028985,0.692182,-0.715155,-0.092726,-79.229950,-759.814331,-647.519165
2768,23.066667,0.032978,0.690317,-0.716835,-0.092317,-83.104355,-758.100098,-644.219299
2769,23.075000,0.036309,0.688582,-0.718441,-0.091535,-85.969467,-756.526367,-641.157715
2770,23.083333,0.043125,0.687436,-0.719482,-0.088983,-91.011322,-754.684082,-639.480164
2771,23.091667,0.048493,0.686274,-0.720450,-0.087333,-95.272835,-752.942322,-637.873657
2772,23.100000,0.053838,0.684907,-0.721516,-0.086136,-99.956444,-751.001709,-635.875854
2773,23.108333,0.058578,0.685622,-0.720626,-0.084792,-104.121613,-749.526245,-637.713013
2774,23.116667,0.063253,0.685286,-0.720480,-0.085386,-109.746780,-747.419861,-637.795349
2775,23.125000,0.066157,0.686945,-0.718517,-0.086388,-114.093246,-745.895874,-641.355957
2776,23.133333,0.067537,0.688957,-0.716256,-0.088064,-117.663666,-744.515564,-645.211731
2777,23.141667,0.069938,0.689185,-0.715414,-0.091188,-123.380836,-742.452087,-645.903442
2778,23.150000,0.073868,0.688765,-0.715229,-0.092701,-129.151505,-740.122742,-645.692993
2779,23.158333,0.078175,0.687684,-0.715671,-0.093784,-134.906143,-737.654358,-644.270691
2780,23.166667,0.081349,0.684783,-0.717722,-0.096593,-140.951294,-734.986938,-638.977173
2781,23.175000,0.081612,0.682463,-0.719568,-0.099028,-143.848709,-733.096069,-634.080994
2782,23.183333,0.084192,0.679821,-0.721605,-0.100208,-147.757751,-730.767639,-629.267822
2783,23.191667,0.086640,0.678691,-0.722243,-0.101176,-151.390045,-728.783447,-627.388184
2784,23.200000,0.088564,0.678066,-0.722486,-0.101966,-154.424377,-727.136169,-626.270020
2785,23.208333,0.090505,0.679947,-0.720559,-0.101370,-156.415771,-726.302307,-629.832520
2786,23.216667,0.089243,0.681095,-0.719402,-0.102989,-157.014526,-725.595459,-631.305908
2787,23.225000,0.091786,0.683095,-0.717148,-0.103224,-160.232040,-724.323547,-635.379272
2788,23.233333,0.092935,0.684989,-0.715017,-0.104421,-162.955124,-723.104370,-638.875854
2789,23.241667,0.091900,0.687166,-0.712700,-0.106844,-164.725235,-722.245483,-642.212891
2790,23.250000,0.092564,0.688970,-0.710649,-0.108306,-167.208939,-721.051392,-645.386536
2791,23.258333,0.095523,0.689507,-0.709640,-0.108930,-171.344681,-719.333069,-646.570190
2792,23.266667,0.097229,0.689599,-0.709131,-0.110154,-174.687561,-717.732910,-646.577209
2793,23.275000,0.099945,0.689732,-0.708464,-0.111168,-178.957199,-715.855713,-646.932129
2794,23.283333,0.102945,0.688739,-0.708711,-0.113005,-184.034607,-713.494263,-645.384583
2795,23.291667,0.104185,0.690383,-0.706725,-0.114264,-187.104614,-712.111816,-648.233032
2796,23.300000,0.108638,0.690923,-0.705456,-0.114697,-192.496552,-709.785889,-650.033630
2797,23.308333,0.111157,0.691905,-0.703970,-0.115491,-196.499771,-708.027527,-651.909912
2798,23.316667,0.116255,0.693868,-0.701232,-0.115353,-202.141266,-705.731995,-656.627197
2799,23.325000,0.120035,0.695352,-0.698938,-0.116462,-207.498459,-703.298096,-660.283875
2800,23.333333,0.124910,0.698737,-0.694605,-0.116992,-213.761078,-700.751343,-667.716736
2801,23.341667,0.129483,0.701918,-0.690282,-0.118556,-220.273453,-697.698547,-675.140015
2802,23.350000,0.129496,0.707646,-0.684032,-0.120701,-223.149750,-696.006348,-685.895996
2803,23.358333,0.133784,0.709851,-0.680527,-0.122865,-229.899704,-692.611633,-691.485291
2804,23.366667,0.134679,0.713540,-0.676192,-0.124450,-233.003540,-690.566711,-698.595581
2805,23.375000,0.136844,0.715870,-0.672988,-0.126062,-237.280014,-688.135742,-703.547485
2806,23.383333,0.134857,0.718072,-0.670616,-0.128297,-238.283661,-686.966797,-706.654724
2807,23.391667,0.133969,0.719999,-0.668572,-0.129091,-238.919083,-685.831238,-709.602051
2808,23.400000,0.133097,0.721624,-0.666857,-0.129788,-239.504898,-684.916138,-711.838440
2809,23.408333,0.132689,0.721898,-0.666584,-0.130089,-240.070633,-684.065247,-711.598145
2810,23.416667,0.134762,0.722568,-0.665699,-0.128763,-241.465942,-682.882874,-712.952148
2811,23.425000,0.136949,0.723274,-0.664657,-0.127870,-243.370605,-681.509094,-714.425415
2812,23.433333,0.141656,0.724390,-0.662725,-0.126441,-247.119705,-679.426758,-717.641479
2813,23.441667,0.145248,0.726797,-0.659444,-0.125709,-250.353699,-677.227051,-723.237305
2814,23.450000,0.145504,0.730869,-0.654651,-0.126855,-252.247803,-675.323425,-730.956665
2815,23.458333,0.146000,0.737250,-0.647134,-0.127927,-254.079910,-672.643799,-743.688599
2816,23.466667,0.144259,0.743374,-0.639702,-0.131780,-256.866028,-669.603760,-754.984619
2817,23.475000,0.141175,0.751568,-0.630025,-0.135216,-257.963623,-666.223328,-770.403564
2818,23.483333,0.135433,0.758772,-0.621592,-0.139808,-258.206635,-663.417114,-782.843689
2819,23.491667,0.132787,0.765436,-0.613331,-0.142481,-259.273865,-659.858826,-795.537964
2820,23.500000,0.129348,0.771181,-0.606409,-0.144278,-258.792969,-657.204102,-806.088135
