Frame,time,X_rot,Y_rot,Z_rot,W_rot,X_bod,Y_bod,Z_bod,X_mkr1,Y_mkr1,Z_mkr1,X_mkr2,Y_mkr2,Z_mkr2,X_mk3,Y_mkr3,Z_mkr3,X_mkr4,Y_mkr4,Z_mkr4
1403,11.691667,-0.016640,0.929344,-0.366900,-0.037786,-12.146116,-455.193451,-1208.806396,-36.250751,35.337399,-681.337402,27.170849,55.298893,-628.104675,88.546387,51.467682,-654.501587,37.975838,18.298513,-763.716492
1404,11.700000,-0.016258,0.929302,-0.367089,-0.037125,-11.419817,-455.725433,-1209.622925,-36.217522,34.943577,-682.325256,27.393764,55.114033,-629.329590,88.319756,51.093964,-655.155396,38.150124,17.976763,-764.771057
1405,11.708333,-0.016650,0.929212,-0.367308,-0.037047,-11.157229,-456.408417,-1210.201538,-36.246567,34.561569,-683.254028,26.999222,54.544575,-629.854370,88.564804,50.806477,-656.140503,38.010181,17.500740,-765.385071
1406,11.716667,-0.017867,0.929352,-0.366918,-0.036835,-10.255563,-456.444672,-1211.530396,-36.423645,34.009380,-683.989685,26.879215,54.097046,-630.631775,88.594398,50.458897,-657.182983,38.131397,17.163378,-766.366699
1407,11.725000,-0.017200,0.929029,-0.367780,-0.036706,-10.484868,-457.759735,-1211.517822,-36.424618,33.668427,-685.014893,26.935429,53.847729,-631.814575,88.398468,50.045898,-657.987976,38.001598,16.668530,-767.090210
1408,11.733333,-0.017755,0.929790,-0.365960,-0.035332,-8.465290,-456.133026,-1214.687500,-36.673283,33.193344,-685.905396,26.670940,53.304798,-632.602112,88.291855,49.653473,-658.786560,38.374035,16.504650,-768.633606
1409,11.741667,-0.018033,0.929604,-0.366414,-0.035394,-8.458637,-457.067963,-1215.137939,-36.791462,32.713718,-686.784119,26.648760,52.983665,-633.701904,88.216431,49.249390,-659.824158,38.293823,16.020882,-769.480774
1410,11.750000,-0.018008,0.929415,-0.366902,-0.035306,-8.528959,-458.103668,-1215.526123,-36.937431,32.305073,-687.852173,26.246538,52.432758,-634.392700,88.155853,48.874119,-660.784302,38.024300,15.474488,-770.219177
1411,11.758333,-0.018383,0.929517,-0.366676,-0.034768,-7.908886,-458.308807,-1216.623413,-37.425816,31.718962,-688.467712,26.057274,52.024082,-635.444702,87.706085,48.405590,-661.440979,37.925850,15.112420,-771.151733
1412,11.766667,-0.017004,0.929481,-0.366937,-0.033657,-7.322074,-458.881927,-1217.487549,-37.254868,31.456306,-690.007507,25.939438,51.721333,-636.622314,87.269104,47.989689,-662.240051,37.883545,14.717714,-772.138672
1413,11.775000,-0.017645,0.929392,-0.367140,-0.033584,-7.119882,-459.578094,-1218.234497,-37.551189,30.979433,-690.936401,25.390490,51.168964,-637.389893,87.277336,47.682007,-663.380005,37.544079,14.233586,-772.942078
1414,11.783333,-0.016508,0.929459,-0.367126,-0.032434,-6.493196,-459.945160,-1219.312744,-37.770042,30.549984,-692.144653,25.240011,50.843884,-638.521790,86.624359,47.138042,-663.925110,37.462597,13.803278,-774.000549
1415,11.791667,-0.015941,0.929437,-0.367276,-0.031638,-6.237557,-460.589539,-1220.013916,-38.163605,30.091902,-693.172302,24.592970,50.276802,-639.231873,86.096748,46.668056,-664.696411,36.974407,13.299828,-774.555176
1416,11.800000,-0.016942,0.930033,-0.365816,-0.030503,-4.464172,-459.375580,-1222.799438,-38.510082,29.595148,-694.126892,24.109465,49.758499,-640.117004,85.813728,46.301510,-665.725769,37.133354,13.082313,-776.065125
1417,11.808333,-0.018032,0.929791,-0.366371,-0.030589,-4.273143,-460.440826,-1223.239990,-38.831459,29.129683,-695.180176,23.573402,49.298195,-641.106018,85.769638,46.093224,-667.018188,36.706738,12.569701,-776.907471
1418,11.816667,-0.016075,0.929287,-0.367789,-0.029963,-5.002901,-462.454285,-1222.541260,-39.070477,28.812172,-696.528625,22.866314,48.809704,-641.889526,85.072647,45.567066,-667.625244,35.951271,11.844547,-777.224976
1419,11.825000,-0.016965,0.929447,-0.367390,-0.029410,-4.293384,-462.495941,-1223.993652,-39.808968,28.187908,-697.244629,22.499727,48.383152,-643.019287,84.491653,45.149548,-668.544006,35.758945,11.505154,-778.467224
1420,11.833333,-0.016936,0.929801,-0.366602,-0.028031,-2.851030,-461.996246,-1226.099365,-40.214050,27.750532,-698.446716,21.991184,48.038174,-644.044861,83.983490,44.734772,-669.427551,35.759697,11.214144,-779.906921
1421,11.841667,-0.017435,0.929432,-0.367512,-0.028050,-3.137423,-463.506317,-1225.979004,-40.794266,27.158611,-699.304749,21.465542,47.646229,-645.069336,83.480896,44.354492,-670.367432,35.061966,10.640167,-780.457825
1422,11.850000,-0.018045,0.929568,-0.367234,-0.026773,-1.633982,-463.640472,-1227.291016,-41.449150,26.661478,-700.186157,20.668550,47.173454,-645.831360,82.912254,44.001732,-671.229126,34.929501,10.263391,-781.494934
1423,11.858333,-0.018812,0.929665,-0.367017,-0.025830,-0.345324,-463.799896,-1228.640381,-41.987446,26.132917,-701.118713,20.230352,46.844334,-646.917664,82.520844,43.715305,-672.095337,34.716274,9.939103,-782.687317
1424,11.866667,-0.018103,0.929915,-0.366492,-0.024783,0.030055,-463.532104,-1230.084473,-42.479973,25.765966,-702.172241,19.609606,46.427494,-647.831116,81.640747,43.249527,-672.649170,34.268970,9.673739,-783.538818
1425,11.875000,-0.016426,0.929901,-0.366697,-0.023406,0.397848,-464.091858,-1230.697876,-42.594673,25.508392,-703.563354,18.845800,45.917801,-648.553467,80.811996,42.838310,-673.170715,33.620502,9.243910,-783.897400
1426,11.883333,-0.017014,0.929829,-0.366906,-0.022555,1.281899,-464.767059,-1231.365112,-43.270203,24.907892,-704.394287,18.152355,45.545479,-649.414734,80.281036,42.488564,-674.014709,33.240139,8.797046,-784.791382
1427,11.891667,-0.017522,0.929710,-0.367214,-0.022063,1.818132,-465.418732,-1232.063843,-43.753883,24.518784,-705.456177,17.738695,45.303051,-650.483887,79.959953,42.297367,-674.982666,32.919823,8.488172,-785.778198
1428,11.900000,-0.016999,0.929938,-0.366758,-0.020390,3.106616,-465.267883,-1233.287354,-44.253345,24.097534,-706.393982,16.880299,44.824997,-651.035828,79.051910,41.891666,-675.334106,32.465523,8.159306,-786.392090
1429,11.908333,-0.018209,0.930007,-0.366585,-0.019241,4.795728,-465.430817,-1234.415039,-44.898937,23.627731,-707.292603,16.015245,44.404945,-651.693359,78.714081,41.735569,-676.378906,32.255562,7.828011,-787.323914
1430,11.916667,-0.018112,0.930202,-0.366175,-0.017672,6.179377,-465.346008,-1235.668701,-45.521309,23.206886,-708.158875,15.156262,43.970470,-652.330688,77.849648,41.357586,-676.835022,31.859226,7.467346,-788.139648
1431,11.925000,-0.018140,0.930269,-0.366067,-0.016326,7.294381,-465.582489,-1236.460205,-46.168911,22.741104,-708.932861,14.344794,43.558388,-653.009460,77.001228,41.031986,-677.254211,31.335897,7.136614,-788.679016
1432,11.933333,-0.017858,0.930573,-0.365375,-0.014675,8.936831,-465.030792,-1238.271240,-46.434669,22.439568,-710.113220,13.808798,43.366402,-653.936951,76.306740,40.765495,-677.921387,31.242779,7.005654,-789.917236
1433,11.941667,-0.017771,0.930126,-0.366528,-0.014386,8.582790,-466.663605,-1237.612061,-47.173008,22.018940,-710.833191,13.079250,43.047569,-654.713745,75.666489,40.490143,-678.534058,30.392977,6.505284,-790.064148
1434,11.950000,-0.018074,0.930187,-0.366403,-0.013197,9.698411,-466.778503,-1238.497070,-47.910824,21.625479,-711.521912,12.415792,42.827919,-655.559082,74.867401,40.247463,-679.003784,30.080948,6.309692,-790.946594
1435,11.958333,-0.018637,0.930531,-0.365556,-0.011581,11.525742,-466.088684,-1240.187866,-48.632305,21.226252,-712.157837,11.582652,42.515293,-656.128174,74.030197,40.004868,-679.450989,29.876650,6.143628,-792.001221
1436,11.966667,-0.019618,0.929832,-0.367274,-0.011717,11.026320,-468.362976,-1238.681763,-49.490257,20.701063,-712.738586,10.764890,42.243546,-656.730225,73.368393,39.879498,-680.148987,28.692825,5.631827,-791.615234
1437,11.975000,-0.020058,0.930762,-0.364972,-0.008725,14.545830,-465.918121,-1241.972046,-50.166653,20.368540,-713.551941,9.641546,41.873852,-657.094910,72.333832,39.620216,-680.414551,29.017248,5.733754,-793.351807
1438,11.983333,-0.019882,0.929928,-0.367093,-0.009069,13.318082,-468.595245,-1240.212524,-50.745430,20.115154,-714.445557,8.854000,41.633408,-657.826721,71.953850,39.540623,-681.246826,27.671844,5.168611,-792.788025
1439,11.991667,-0.018677,0.930817,-0.364955,-0.006186,15.874289,-466.363281,-1243.284058,-51.147060,20.002441,-715.484558,7.820034,41.231113,-658.141174,70.795197,39.199181,-681.323059,27.706923,5.195415,-794.121826
1440,12.000000,-0.019882,0.930628,-0.365375,-0.006137,15.713166,-467.113129,-1243.175049,-52.237755,19.500591,-715.541626,7.000799,41.052654,-658.602478,70.002747,39.024734,-681.768677,26.807825,4.892862,-794.320435
1441,12.008333,-0.021837,0.930805,-0.364819,-0.005745,16.618383,-466.581146,-1244.317871,-53.079395,19.181728,-715.936096,6.165725,40.839542,-659.057129,69.656937,39.045170,-682.580444,26.540565,4.904413,-795.128296
1442,12.016667,-0.021607,0.930802,-0.364856,-0.004699,17.151873,-466.834961,-1244.751587,-53.835648,18.852139,-716.513916,5.417689,40.655457,-659.701599,68.691978,38.770481,-682.717896,25.833668,4.705795,-795.472351
1443,12.025000,-0.019826,0.930566,-0.365570,-0.003632,17.062666,-467.767456,-1244.572510,-54.072887,18.818481,-717.615112,4.855492,40.614216,-660.467896,67.774315,38.556496,-682.976318,25.158375,4.484387,-795.669922
1444,12.033333,-0.021376,0.930958,-0.364494,-0.002198,18.940121,-466.695068,-1245.985229,-55.048775,18.446857,-717.792480,3.674202,40.209774,-660.432861,66.990501,38.524979,-683.297241,24.748537,4.410989,-796.274658
1445,12.041667,-0.021701,0.931022,-0.364315,-0.001128,19.738722,-466.615662,-1246.529907,-55.828732,18.221418,-718.310913,2.692475,40.033054,-660.751648,66.115356,38.419113,-683.613342,24.098812,4.288055,-796.595093
1446,12.050000,-0.022159,0.930844,-0.364744,-0.000510,20.119764,-467.217194,-1246.463135,-56.765064,17.897169,-718.512390,2.098085,40.015839,-661.345154,65.323051,38.312527,-683.839172,23.646498,4.168676,-797.059937
1447,12.058333,-0.021839,0.930948,-0.364498,0.000659,20.662052,-467.045746,-1247.009277,-57.340775,17.841026,-719.118286,0.899324,39.746880,-661.399658,64.451279,38.226105,-684.141846,22.948631,3.984013,-797.322876
1448,12.066667,-0.021043,0.930921,-0.364609,0.001699,20.998098,-467.279388,-1247.300049,-58.088192,17.689871,-719.506836,0.329166,39.742451,-662.069824,63.513355,38.007225,-684.196594,22.480667,3.901489,-797.751099
1449,12.075000,-0.021742,0.931132,-0.364025,0.002707,21.864929,-466.666473,-1248.160278,-58.954395,17.460842,-719.938660,-0.744650,39.510670,-662.149353,62.753082,37.989204,-684.548523,22.080532,3.856772,-798.273560
1450,12.083333,-0.020231,0.930525,-0.365650,0.003649,21.639519,-468.670441,-1246.747681,-59.453102,17.445154,-720.742798,-1.608581,39.491470,-662.495667,61.946568,37.906223,-684.706116,20.962406,3.501916,-797.790466
1451,12.091667,-0.021406,0.931264,-0.363679,0.005263,23.512484,-466.399200,-1249.015625,-60.414188,17.170792,-720.819153,-2.773902,39.232029,-662.585327,60.948772,37.822033,-684.802002,20.910292,3.765952,-798.844849
1452,12.100000,-0.021335,0.930528,-0.365563,0.005123,22.483673,-468.772400,-1247.119995,-61.311874,16.959929,-720.950928,-3.450135,39.224499,-662.953003,60.129375,37.739784,-684.883362,19.596285,3.323805,-798.138245
1453,12.108333,-0.021686,0.930877,-0.364639,0.006044,23.242393,-467.703918,-1248.469971,-62.081444,16.791460,-721.196106,-4.073107,39.223537,-663.409790,59.255165,37.622604,-685.096802,19.563433,3.513017,-799.206482
1454,12.116667,-0.020959,0.930499,-0.365652,0.005590,21.547972,-468.994568,-1247.562500,-62.697826,16.850878,-721.533875,-4.907650,39.116379,-663.512695,58.765968,37.574554,-685.401123,18.340723,3.185563,-798.651733
1455,12.125000,-0.020716,0.930807,-0.364865,0.006589,21.841503,-468.189178,-1248.438965,-63.710175,16.664608,-721.456848,-5.761952,39.034378,-663.656677,57.551411,37.340710,-685.159912,17.752607,3.226608,-798.962463
1456,12.133333,-0.020064,0.930896,-0.364669,0.006792,20.887234,-468.077789,-1248.618896,-64.279564,16.710060,-721.702271,-6.852420,38.856289,-663.428101,56.686005,37.244312,-685.112061,16.672325,3.083451,-798.818665
1457,12.141667,-0.020402,0.930498,-0.365677,0.006166,19.509087,-469.232544,-1247.629395,-65.156487,16.603033,-721.732056,-7.360399,38.957916,-663.793579,56.035278,37.269215,-685.354248,15.872572,3.022115,-798.640686
1458,12.150000,-0.020104,0.930763,-0.365010,0.006591,19.175594,-468.466644,-1248.518555,-65.732582,16.695835,-722.120361,-8.316430,38.838642,-663.724060,55.285152,37.281387,-685.426697,15.120752,3.081126,-798.968872
1459,12.158333,-0.019590,0.930976,-0.364466,0.007979,19.824532,-467.902435,-1248.951416,-66.612747,16.617083,-722.157776,-9.433214,38.720921,-663.449036,54.053799,37.150932,-685.098206,14.466809,3.043565,-798.904541
1460,12.166667,-0.021431,0.930403,-0.365836,0.007430,19.266855,-469.389252,-1247.470215,-67.827034,16.366583,-721.711121,-9.990882,38.920586,-663.922363,53.530838,37.400730,-685.394897,13.708028,3.001694,-798.667969
1461,12.175000,-0.020605,0.930745,-0.364985,0.008664,19.702272,-468.383026,-1248.466309,-68.453072,16.420279,-721.954224,-10.902214,38.947033,-663.868042,52.480865,37.279137,-685.074097,13.123548,3.118907,-799.077576
1462,12.183333,-0.020733,0.930536,-0.365508,0.008794,19.133274,-468.918335,-1247.849854,-69.376595,16.463758,-721.876465,-11.712297,39.002941,-663.963989,51.708839,37.417027,-685.127380,12.294446,3.097604,-798.804688
1463,12.191667,-0.020566,0.930254,-0.366249,0.008109,17.244160,-469.798798,-1246.797607,-69.955368,16.504328,-721.899963,-12.629903,38.969479,-663.664856,50.977692,37.423977,-685.066895,11.095776,2.986392,-798.230408
1464,12.200000,-0.021255,0.930616,-0.365282,0.008420,17.240110,-468.637299,-1247.807861,-71.018333,16.462423,-721.446411,-13.414884,39.005341,-663.562683,50.074986,37.436001,-684.913147,10.688286,3.198272,-798.746155
1465,12.208333,-0.021617,0.930455,-0.365696,0.007312,15.074004,-469.091797,-1247.133057,-71.815269,16.610920,-721.217224,-14.328131,38.982021,-663.175598,49.511070,37.576336,-684.982544,9.483867,3.113902,-798.219971
1466,12.216667,-0.021111,0.930503,-0.365601,0.007389,14.164324,-468.907104,-1247.109253,-72.491966,16.710432,-721.177124,-15.044266,39.124695,-663.005676,48.687592,37.566879,-684.816467,8.770111,3.222689,-798.096741
1467,12.225000,-0.020754,0.930883,-0.364648,0.007628,13.594653,-467.729828,-1248.044312,-73.200912,16.797611,-721.091125,-15.682444,39.188885,-662.874939,47.849300,37.535976,-684.545471,8.268557,3.442303,-798.428162
1468,12.233333,-0.020547,0.930646,-0.365279,0.006859,11.740249,-468.318390,-1247.260986,-73.897957,17.065102,-720.882629,-16.385654,39.390514,-662.802673,47.302227,37.751377,-684.523621,7.260988,3.460920,-798.091431
1469,12.241667,-0.021117,0.930400,-0.365874,0.006777,11.207561,-468.849213,-1246.344849,-74.761429,17.086452,-720.590942,-17.068319,39.566811,-662.593994,46.642986,37.953712,-684.308655,6.585791,3.539973,-797.752197
1470,12.250000,-0.020559,0.930730,-0.365063,0.006959,10.311064,-467.847931,-1246.811279,-75.628258,17.251051,-720.031433,-17.854469,39.617611,-662.164368,45.541183,37.873344,-683.721252,5.924189,3.744232,-797.647095
1471,12.258333,-0.019544,0.930259,-0.366334,0.005952,7.630156,-469.237976,-1245.061401,-76.176949,17.487329,-719.882324,-18.614658,39.860371,-661.773560,44.884792,37.995022,-683.440002,4.620289,3.627975,-796.781494
1472,12.266667,-0.020373,0.930524,-0.365616,0.005920,7.414269,-468.179199,-1245.604126,-76.881828,17.651941,-719.479614,-19.182428,40.010151,-661.471741,44.280334,38.258835,-683.224976,4.178859,3.941561,-796.868530
1473,12.275000,-0.020506,0.930721,-0.365120,0.005017,5.461231,-467.475891,-1245.602905,-77.848129,17.842403,-718.685364,-19.830563,40.125156,-661.004944,43.613129,38.334465,-682.807617,3.600543,4.124428,-796.778137
1474,12.283333,-0.020470,0.930257,-0.366319,0.003651,3.005788,-468.721924,-1244.027100,-78.441208,18.027363,-718.270386,-20.284094,40.448631,-660.755127,43.038940,38.528278,-682.571777,2.382571,4.159046,-795.985718
1475,12.291667,-0.019072,0.930042,-0.366948,0.002903,0.652283,-469.276611,-1243.037720,-78.922638,18.478456,-718.039001,-20.771711,40.669106,-660.469421,42.296005,38.654388,-682.277832,1.516691,4.225782,-795.404846
1476,12.300000,-0.019390,0.930098,-0.366794,0.001929,-1.128243,-468.945221,-1242.716431,-79.633064,18.639057,-717.344299,-21.357384,40.901016,-659.896851,41.812126,38.765167,-681.952393,0.786313,4.436284,-795.010376
1477,12.308333,-0.018763,0.930491,-0.365830,0.001938,-2.000738,-467.606628,-1243.389648,-80.191971,18.977612,-716.818115,-21.867777,41.116116,-659.476257,41.156898,38.872536,-681.373840,0.421584,4.768039,-795.111145
1478,12.316667,-0.018647,0.929916,-0.367297,-0.000545,-6.033551,-469.133118,-1241.217041,-80.864166,19.234158,-716.209778,-22.157202,41.472630,-659.052673,40.751495,39.090969,-681.047180,-0.865126,4.764560,-794.112244
1479,12.325000,-0.019468,0.930136,-0.366697,-0.001037,-6.921268,-468.197693,-1241.191772,-81.475449,19.547527,-715.360291,-23.030441,41.620884,-658.015747,40.358494,39.386475,-680.771973,-1.350183,5.029425,-793.773132
1480,12.333333,-0.019684,0.930202,-0.366514,-0.002228,-8.952333,-467.741669,-1240.794800,-82.088371,19.838995,-714.527222,-23.340717,41.905396,-657.508484,39.815437,39.617615,-680.216064,-2.118828,5.361803,-793.203918
1481,12.341667,-0.018646,0.930060,-0.366924,-0.002687,-10.594999,-467.950989,-1239.799316,-82.505684,20.234844,-714.094604,-23.796566,42.255722,-656.907227,39.363281,39.805248,-679.655518,-2.743049,5.529695,-792.603760
1482,12.350000,-0.018748,0.930104,-0.366801,-0.003448,-12.115510,-467.544647,-1239.270996,-83.124168,20.511488,-713.261780,-24.157364,42.564556,-656.338928,38.737907,40.033264,-678.990540,-3.452127,5.879021,-791.888306
1483,12.358333,-0.018894,0.930027,-0.366984,-0.003871,-13.136527,-467.471436,-1238.344238,-83.518829,20.918375,-712.633545,-24.848207,42.780891,-655.384460,38.411732,40.417675,-678.546692,-4.109439,6.089307,-791.010559
1484,12.366667,-0.018130,0.930003,-0.367076,-0.004683,-15.101818,-467.338196,-1237.566162,-84.117271,21.184361,-711.647522,-25.020935,43.195305,-654.966797,37.715370,40.459507,-677.647095,-4.680103,6.376485,-790.461243
1485,12.375000,-0.018894,0.930290,-0.366298,-0.005437,-16.098526,-466.082886,-1237.800659,-84.393387,21.623108,-711.185547,-25.441811,43.368240,-654.136108,37.658596,40.947750,-677.380493,-5.126661,6.791368,-790.056763
1486,12.383333,-0.020348,0.930043,-0.366813,-0.007409,-18.371859,-466.351562,-1236.584961,-84.980125,21.920017,-710.239990,-25.787443,43.743362,-653.439514,37.684269,41.390293,-677.244629,-5.704023,7.066875,-789.423279
1487,12.391667,-0.020005,0.929970,-0.366991,-0.008553,-20.423117,-466.293945,-1235.791504,-85.435349,22.260822,-709.279358,-25.799046,44.146446,-653.099976,37.224213,41.540115,-676.566711,-6.136372,7.348426,-789.026550
1488,12.400000,-0.020049,0.930135,-0.366540,-0.009714,-22.515591,-465.490662,-1235.377319,-85.952942,22.633226,-708.378906,-26.272024,44.394585,-652.109985,36.848324,41.815796,-675.935547,-6.875518,7.715911,-788.156677
1489,12.408333,-0.019245,0.930274,-0.366215,-0.010334,-24.265244,-464.883362,-1234.950439,-86.363800,23.033117,-707.682861,-26.695929,44.613110,-651.245178,36.355007,41.941273,-675.200745,-7.390051,7.933353,-787.537903
